"url_host_name","Month","sample_path"
"dnit.gov.br",,"/planejamento-e-pesquisa/planejamento/covide-estudos-de-viabilidade/estudo-de-viabilidade-tecnica-economica-e-ambiental-evtea"
"dnit.gov.br",,"/planejamento-e-pesquisa/planejamento/covide-estudos-de-viabilidade/plano-de-avaliacao-socioeconomica-pas"
"blackamericans.com",,"/business-news/174077-fed-survey-finds-modest-economic-gains-at-start-of-year-although-some-areas-noted-impact-of-rising-covid-cases"
"batintheattic.blogspot.com",,"/2020/06/covid-19-economic-injury-disaster-loans.html"
"blacknewsportal.com",,"/center-for-responsible-lending-virtual-town-hall-focuses-on-covid-19-and-economic-relief"
"blacknewsportal.com",,"/center-for-responsible-lending-virtual-town-hall-focuses-on-covid-19-and-economic-relief"
"www.blockchainbeach.com",,"/world-economic-forum-releases-covid-19-blockchain-supply-chain-report/"
"biz.blogdady.com",,"/worse-than-covid-dangers-to-uk-economic-system-as-brexit-deadline-nears/"
"www.bloghouston.com",,"/2020/05/the-2020-covid-19-coronavirus-saga-on-the-death-of-george-floyd-and-the-colossal-fraud-of-the-economic-lockdowns/"
"www.unian.ua",,"/m/economics/energetics/cini-na-naftu-spalah-covid-zupiniv-cinove-rali-novini-sogodni-11284577.html"
"www.unian.ua",,"/m/economics/energetics/vidhid-vermilion-energy-pidtverdzhuye-globalnu-krizu-v-energetici-na-tli-covid-19-eksperti-novini-sogodni-11236271.html"
"zik.ua",,"/news/economics/vartist_odniiei_dozy_kytaiskoi_vaktsyny_proty_covid_19_stanovytyme_blyzko_500_hryven_992864"
"zik.ua",,"/ru/news/economics/stepanov_poprosil_vsemirnyy_bank_vydelit_bolshe_sredstv_na_vakcinu_protiv_covid_19_983956"
"hippocratichustle.com","March","/economics-of-covid-19-episode-1-with-sarah-catherine-gutierrez/"
"hippocratichustle.com","March","/economics-of-covid-19-episode-2-with-sarah-catherine-gutierrez/"
"centic.es",,"/bases-reguladoras-del-programa-de-mantenimiento-de-la-actividad-empresarial-para-paliar-los-efectos-en-la-actividad-economica-de-la-pandemia-del-covid-19/"
"centic.es",,"/bases-reguladoras-del-programa-de-mantenimiento-de-la-actividad-empresarial-para-paliar-los-efectos-en-la-actividad-economica-de-la-pandemia-del-covid-19/"
"centic.es",,"/bases-reguladoras-del-programa-de-mantenimiento-de-la-actividad-empresarial-para-paliar-los-efectos-en-la-actividad-economica-de-la-pandemia-del-covid-19/"
"centic.es",,"/convocatoria-de-ayudas-para-el-mantenimiento-de-la-actividad-empresarial-para-paliar-los-efectos-en-la-actividad-economica-de-la-pandemia-del-covid-19/"
"centic.es",,"/convocatoria-de-ayudas-para-el-mantenimiento-de-la-actividad-empresarial-para-paliar-los-efectos-en-la-actividad-economica-de-la-pandemia-del-covid-19/"
"centic.es",,"/convocatoria-de-ayudas-para-el-mantenimiento-de-la-actividad-empresarial-para-paliar-los-efectos-en-la-actividad-economica-de-la-pandemia-del-covid-19/"
"www.ceoe.es",,"/es/informes/laboral-social-Informes/medidas-urgentes-extraordinarias-para-hacer-frente-al-impacto-economico-y-social-del-covid-19-guia-practica-de-aplicacion-de-medidas-de-caracter-laboral-y-de-seguridad-social-13-de-abril-2020"
"www.ceoecant.es",,"/contenido/aqui-tienes-un-resumen-y-un-analisis-del-contenido-economico-del-real-decreto-de-medidas-extraordinarias-por-el-covid-19"
"www.ceoecant.es",,"/contenido/el-gobierno-edita-una-guia-que-recopila-todas-las-medidas-urgentes-en-el-ambito-economico-para-hacer-frente-al-covid-19"
"www.cepta.es",,"/blog/premsa-d-avui-7/post/el-govern-activa-nous-ajuts-economics-als-sectors-afectats-per-la-covid-19-12109"
"www.cepta.es",,"/blog/premsa-d-avui-7/post/els-sectors-economics-mes-afectats-per-la-crisi-de-la-covid-19-reclamen-mesures-urgents-i-contundents-per-evitar-una-situacio-catastrofica-11820"
"www.coaa.es",,"/key/informacion-covid-19/medidas-urgentes-complementarias-en-el-ambito-social-y-economico-trabajadores-autonomos_4568_538_8739_0_1_in.html"
"portal.coag.es",,"/publicada-en-portada/recordatorio-compendio-de-informacion-sobre-medidas-economicas-decretadas-como-consecuencia-de-la-crisis-sanitaria-del-covid-19-ayudas/"
"12endigital.es",,"/2021/01/12/el-ayuntamiento-de-alicante-se-suma-a-un-fondo-autonomico-para-paliar-los-danos-economicos-del-covid-en-la-hosteleria/"
"12endigital.es",,"/2021/01/12/el-ayuntamiento-de-alicante-se-suma-a-un-fondo-autonomico-para-paliar-los-danos-economicos-del-covid-en-la-hosteleria/"
"12endigital.es",,"/2021/01/12/el-ayuntamiento-de-alicante-se-suma-a-un-fondo-autonomico-para-paliar-los-danos-economicos-del-covid-en-la-hosteleria/"
"sincro.com.es",,"/blog/actualidad-economica/espana-post-covid-19-en-los-ultimos-12-meses-la-seguridad-social-ha-perdido-893-360-afiliados/"
"www.aedaf.es",,"/es/documentos/descarga/46203/real-decreto-ley-8-2020-de-17-de-marzo-de-medidas-urgentes-extraordinarias-para-hacer-frente-al-impacto-economico-y-social-del-covid-19-y-real-decreto"
"www.aedaf.es",,"/es/documentos/descarga/46203/real-decreto-ley-8-2020-de-17-de-marzo-de-medidas-urgentes-extraordinarias-para-hacer-frente-al-impacto-economico-y-social-del-covid-19-y-real-decreto"
"agronoticias.es",,"/index.php/crisiscovid/21077-la-cadena-de-valor-de-la-hosteleria-presenta-al-gobierno-su-paquete-de-medidas-para-minimizar-el-impacto-economico-del-covid-19"
"www.ain.es",,"/actualidad/ain-y-negocios-en-navarra-organizan-un-ciclo-de-webinars-gratuitos-sobre-las-novedades-legales-ante-el-covid-19/ciclo_economico_ain/"
"arowanaco.com","March","/government-measures-to-counteract-the-economic-effects-of-novel-coronavirus-covid-19/dotr.gov.ph/55-dotrnews/1084-caap-miaa-to-defer-charges-for-take-off-landing-and-parking-fees-of-local-airlines-amid-covid-19-threat.html"
