"url_host_name","Month","sample_path"
"sluggerotoole.com",,"/2020/04/18/slugger-tv-looks-at-the-economic-impact-of-covid-19/"
"slcida.com",,"/2020/06/16/sbas-economic-injury-disaster-loans-and-advance-program-reopened-to-all-eligible-small-businesses-and-non-profits-impacted-by-covid-19-pandemic/"
"rito.riigikogu.ee",,"/en/no-43/economic-impacts-of-covid-19-crisis-winners-and-losers/"
"www.wisconsin.edu",,"/all-in-wisconsin/story/uw-eau-claire-students-research-economic-impact-of-covid-19-pandemic/"
"inclusivecities4all.eu",,"/event/eurocities-city-dialogue-mitigating-the-socio-economic-impact-of-covid-19-crisis/"
"www.investeurope.eu",,"/news-opinion/coronavirus-covid-19-library-of-resources/the-economic-and-social-impacts-of-coronavirus-covid-19/"
"www.investeurope.eu",,"/news-opinion/coronavirus-covid-19-library-of-resources/the-economic-impact-of-covid-19-on-smes-in-europe/"
"www.investeurope.eu",,"/news-opinion/coronavirus-covid-19-library-of-resources/the-territorial-economic-impact-of-covid-19-in-the-eu-a-rhomolo-analysis/"
"www.investeurope.eu",,"/news-opinion/coronavirus-covid-19-library-of-resources/tracking-the-economic-impact-of-covid-19-and-mitigation-policies-in-europe-and-the-united-states/"
"www.khq.com","September","/regional/local-economic-impacts-of-covid-19/article_82698f99-0134-50b7-91b0-36cf583239dd.html"
"kcemployees.com",,"/2020/05/27/new-data-shows-broader-social-economic-health-impacts-of-efforts-to-slow-the-spread-of-covid-19/"
"www.medtechintelligence.com",,"/news_article/full-economic-impact-of-covid-19-on-life-sciences-industry-still-uncertain/"
"www.nantucketchamber.org",,"/news/details/economic-impact-study-of-covid-19-crisis-shifts-into-phase-ii"
"nantucketcommunitytelevision.org",,"/economic-impact-study-of-covid-19-crisis-shifts-into-phase-ii/"
"www.nashvilledental.org",,"/event-details/the-economic-impact-of-covid-19-on-dental-practices"
"occupymaine.org",,"/2020/05/22/discussing-the-economic-impact-of-covid-19-with-andrew-yang-joe-biden-for-president/"
"www.nationalcollaborative.org",,"/news/economic-impacts-of-the-covid-19-crisis-in-los-angeles-identifying-renter-vulnerable-neighborhoods/"
"www.oecd.org",,"/coronavirus/en/data-insights/r-d-investment-continued-to-grow-in-2020-despite-the-economic-impacts-of-covid-19"
"mundo.sputniknews.com",,"/america-latina/202003261090908355-presidente-dominicano-anuncia-medidas-economicas-para-mitigar-el-impacto-del-covid-19/"
"www.celcis.org",,"/knowledge-bank/search-bank/celcis-response-scottish-parliament-economy-energy-and-fair-work-committee-consultation-economic-impact-covid-19-young-people/"
"www.cesifo.org",,"/en/publikationen/2020/working-paper/social-distancing-and-economic-impact-covid-19-united-states"
"www.business-humanrights.org",,"/ar/%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD-%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD/uganda-the-economic-impact-covid-19-school-closures-inadequate-government-assistance-pushing-children-into-exploitative-dangerous-child-labor-report/"
"www.business-humanrights.org",,"/es/%EF%BF%BD%EF%BF%BDltimas-noticias/uganda-the-economic-impact-covid-19-school-closures-inadequate-government-assistance-pushing-children-into-exploitative-dangerous-child-labor-report/"
"www.business-humanrights.org",,"/fr/derni%EF%BF%BD%EF%BF%BDres-actualit%EF%BF%BD%EF%BF%BDs/uganda-the-economic-impact-covid-19-school-closures-inadequate-government-assistance-pushing-children-into-exploitative-dangerous-child-labor-report/"
"www.business-humanrights.org",,"/ja/%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD/uganda-the-economic-impact-covid-19-school-closures-inadequate-government-assistance-pushing-children-into-exploitative-dangerous-child-labor-report/"
"www.business-humanrights.org",,"/pt/%EF%BF%BD%EF%BF%BDltimas-not%EF%BF%BD%EF%BF%BDcias/uganda-the-economic-impact-covid-19-school-closures-inadequate-government-assistance-pushing-children-into-exploitative-dangerous-child-labor-report/"
"www.business-humanrights.org",,"/ru/%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD-%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD/uganda-the-economic-impact-covid-19-school-closures-inadequate-government-assistance-pushing-children-into-exploitative-dangerous-child-labor-report/"
"www.business-humanrights.org",,"/zh-hans/%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD/uganda-the-economic-impact-covid-19-school-closures-inadequate-government-assistance-pushing-children-into-exploitative-dangerous-child-labor-report/"
"www.business-humanrights.org",,"/zh-hant/%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD/uganda-the-economic-impact-covid-19-school-closures-inadequate-government-assistance-pushing-children-into-exploitative-dangerous-child-labor-report/"
"www.rawpixel.com",,"/image/2309315/free-illustration-psd-background-paper-cut-economic-impact-covid-19"
"rajiasacademy.com",,"/2020/03/28/28th-march-economic-impacts-of-covid-19/"
"rajiasacademy.com",,"/2020/03/28/28th-march-economic-impacts-of-covid-19/"
"www.business.att.com",,"/content/attbusiness/en/learn/tech-advice/economic-impact-of-covid-19-and-how-tech-can-help.html"
"www.business.att.com",,"/content/attbusiness/en/learn/tech-advice/economic-impact-of-covid-19-and-how-tech-can-help.html/"
"www.business.att.com",,"/content/attbusiness/en/learn/tech-advice/economic-impact-of-covid-19-and-how-tech-can-help.html/.html"
"www.avinteractive.com",,"/news/business/ufi-releases-first-global-assessment-of-the-economic-impact-that-covid-19-is-having-on-trade-shows-and-exhibitions-12-03-2020/"
"wjbq.com",,"/frostys-closes-two-locations-due-to-economic-impact-of-covid-19/"
"pakobserver.net",,"/experts-mull-ways-to-mitigate-economic-impact-of-covid-19/"
"arizonarealestatenotebook.com","September","/covid-19-mask-moratoriums-mask-economic-impacts-of-covid-19-on-housing-market-2020/"
"arizonarealestatenotebook.com","September","/covid-19-mask-moratoriums-mask-economic-impacts-of-covid-19-on-housing-market-2020/"
"arizonarealestatenotebook.com","September","/covid-19-mask-moratoriums-mask-economic-impacts-of-covid-19-on-housing-market-2020/"
"arizonarealestatenotebook.com","September","/covid-19-mask-moratoriums-mask-economic-impacts-of-covid-19-on-housing-market-2020/"
"arizonarealestatenotebook.com","September","/covid-19-mask-moratoriums-mask-economic-impacts-of-covid-19-on-housing-market-2020/"
"www.vi.gov","July","/spring-revenue-estimating-conference-spotlights-economic-scope-and-impact-of-covid-19-pandemic/"
"www.commerce.wa.gov","July","/news-releases/u-s-small-business-administration-disaster-assistance-now-available-to-all-washington-small-businesses-economically-impacted-by-covid-19/"
"housedemocrats.wa.gov","July","/blog/2020/04/03/dem-budget-leaders-support-reductions-to-address-economic-impacts-of-covid-19/"
"www.hispantv.com",,"/showepisode/etiquetaje/etiquetaje-alba-tcp-redobla-solidaridad-economica-ante-impacto-de-covid-19/58707"
"www.kulr8.com",,"/coronavirus/small-montana-towns-feeling-economic-impacts-of-covid-19/article_04b5b524-97b1-11ea-94b2-63ea12231965.html"
"tsnn.com",,"/news/ceir-preliminary-projections-economic-impact-covid19-us-exhibition-industry"
"www.equifax.com",,"/business/economic-impact-resources-covid-19"
"www.equifax.com",,"/business/economic-impact-resources-covid-19"
"www.eturbonews.com",,"/573099/economic-impact-of-covid-19-on-africa-atb-webinar/"
"www.pmgfunds.co.nz",,"/news/cameron-bagrie-on-the-economic-impact-of-covid-19"
"iids.org.np",,"/publications/details/reports/rapid_assessment_of_socio_economic_impact_of_covid_19_in_nepal"
"www.columbusunderground.com","March","/ohio-creative-community-devastated-by-economic-impact-of-covid-19-tm1"
"www.columbusunderground.com","March","/ohio-creative-community-devastated-by-economic-impact-of-covid-19-tm1"
"tech.newstatesman.com",,"/business/revealed-tmt-execs-less-pessimistic-than-most-about-economic-impact-of-covid-19"
"foster.uw.edu",,"/news-events/news/future-economic-impact-from-covid-19-komo-4/"
"craftspiritsmag.com",,"/2020/03/20/spirits-trade-groups-urge-senate-leaders-to-provide-economic-relief-to-distilleries-impacted-by-covid-19/"
"www.crainsdetroit.com",,"/coronavirus/groups-explore-economic-impact-covid-19-washtenaw-county"
"en.unesco.org","July","/news/building-urban-evidence-base-social-and-economic-impacts-covid-19-sub-saharan-africa"
"www.unescwa.org","July","/publications/socioeconomic-impact-covid-19-policy-briefs"
"gcc.unfpa.org","July","/en/publications/socio-economic-impact-covid-19-outbreak-omani-women"
"gcc.unfpa.org","July","/en/publications/socio-economic-impact-covid-19-outbreak-omani-women"
"gcc.unfpa.org","July","/en/publications/socio-economic-impact-covid-19-outbreak-omani-women"
"gcc.unfpa.org","July","/en/publications/socio-economic-impact-covid-19-outbreak-omani-women"
"gcc.unfpa.org","July","/en/publications/socio-economic-impact-covid-19-outbreak-omani-women"
"www.unhcr.org","July","/en-au/news/briefing/2020/5/5eccbfec4/urban-refugees-struggling-survive-economic-impact-covid-19-worsens-east.html"
"www.unhcr.org","July","/en-my/news/briefing/2020/5/5eccbfec4/urban-refugees-struggling-survive-economic-impact-covid-19-worsens-east.html"
"www.unhcr.org","July","/en-us/news/briefing/2020/5/5eccbfec4/urban-refugees-struggling-survive-economic-impact-covid-19-worsens-east.html"
"www.unhcr.org","July","/news/briefing/2020/5/5eccbfec4/urban-refugees-struggling-survive-economic-impact-covid-19-worsens-east.html"
"www.unhcr.org","July","/news/briefing/2020/5/5eccbfec4/urban-refugees-struggling-survive-economic-impact-covid19-worsens-east.html"
"www.unido.org","July","/news/unido-norway-help-smes-mitigate-negative-economic-impact-covid-19"
"ocgnews.com",,"/georgia-sen-emanuel-jones-appointed-to-economic-impact-infrastructure-committee-for-covid-19-funds/"
"cpanel.ocgnews.com",,"/georgia-sen-emanuel-jones-appointed-to-economic-impact-infrastructure-committee-for-covid-19-funds/"
"www.ukibc.com",,"/resources/sector/socio-economic-impact/topic/covid19/type/url/"
"www.ukibc.com",,"/socio-economic-impact-covid19/"
"publications.iom.int",,"/fr/books/rapid-assessment-socioeconomic-impacts-covid-19-labour-mobility-pacific-region"
"publications.iom.int",,"/fr/books/rapid-assessment-socioeconomic-impacts-covid-19-labour-mobility-pacific-region"
"reliefweb.int",,"/report/turkey/economic-and-social-impact-covid-19-women-and-men-rapid-gender-assessment-covid-19/"
"www.thomsonreuters.com.ar",,"/es/soluciones-fiscales-contables-gestion/biblioteca-de-contenidos/encuesta-a-los-profesionales-de-ciencias-economicas-sobre-el-impacto-del-covid-19.html"
"joekennedy.biz","March","/bellevue-business-journal/disaster-assistance-now-available-to-all-washington-small-businesses-economically-impacted-by-covid-19/2020/03/23/"
"www.investmentwatchblog.com",,"/poverty-crisis-italy-is-facing-its-highest-poverty-levels-in-12-years-due-to-the-economic-impact-of-the-covid-19-pandemic/"
"www.investorsglobe.com",,"/news/americas/the-economic-impact-of-the-covid-19-pandemic/"
"insidearabia.com",,"/socioeconomic-impact-of-covid-19-in-iran-could-outlast-its-physical-harm/"
"www.insideaudiomarketing.com",,"/post/new-podcast-focuses-on-economic-impacts-of-covid-19"
"www.transliquidtechnologies.com",,"/economic-impact-covid19/"
"www.arabianbusiness.com",,"/politics-economics/450204-impact-of-oil-covid-19-on-saudi-budget-revealed-as-revenue-slides"
"tbr.ie",,"/2020/12/03/demis-basic-business-questions-what-has-been-the-economic-impact-of-covid-19-on-trinity/"
"westerndevelopment.ie",,"/insights/regional-economic-impact-of-covid-19-2020-in-economic-statistics/"
"westerndevelopment.ie",,"/policy/publications/regional-economic-impact-of-covid-19-2020-in-economic-statistics/"
"mscareers.com",,"/grubhub-and-major-cities-across-the-u-s-launch-economic-relief-effort-up-to-100-million-for-independent-restaurants-and-delivery-partners-impacted-by-covid-19/"
"citibusinessnews.com",,"/bog-cuts-policy-rate-to-14-5-as-it-weighs-economic-impact-of-covid-19/"
"covidethnographies.com",,"/economic-impact-of-covid-19-on-college-students/"
"covidethnographies.com",,"/economic-impact-of-covid-19-on-college-students/"
"www.cpeonline.com",,"/selfstudycourse/webcast/exploring-the-long-term-economic-impact-of-covid-19-self-study-webinar-%281.5-hours%29"
"bhavanajagat.com",,"/2020/04/18/natural-law-vs-man-made-law-the-economic-impact-of-the-covid-19/"
"bhavanajagat.com",,"/2020/04/18/natural-law-vs-man-made-law-the-economic-impact-of-the-covid-19/"
"bhavanajagat.com",,"/2020/04/18/natural-law-vs-man-made-law-the-economic-impact-of-the-covid-19/"
"bhavanajagat.com",,"/2020/04/18/natural-law-vs-man-made-law-the-economic-impact-of-the-covid-19/"
