"url_host_name","Month","sample_path"
"www.roedl.de",,"/en-gb/de/insights/pages/covid-19/corona-hungary-governmental-measures-economic-consequences.aspx"
"mstea.ru",,"/canadas-covid-19-economic-response-plan/"
"www.latribuna.sm",,"/covid-trump-non-ha-firmato-la-legge-sugli-aiuti-economici-milioni-di-americani-senza-supporto/"
"www.akingump.com",,"/en/news-insights/federal-covid-19-economic-relief-and-its-impact-on-the-energy-sector-an-overview.html"
"www.alcaldesdemexico.com",,"/covid/atlixco-implementa-estrategias-economicas-frente-al-covid-19/"
"www.alcaldesdemexico.com",,"/covid/atlixco-implementa-estrategias-economicas-frente-al-covid-19/"
"www.alcaldesdemexico.com",,"/covid/atlixco-implementa-estrategias-economicas-frente-al-covid-19/"
"www.alcaldesdemexico.com",,"/covid/atlixco-implementa-estrategias-economicas-frente-al-covid-19/"
"www.alcaldesdemexico.com",,"/covid/atlixco-implementa-estrategias-economicas-frente-al-covid-19/"
"www.alcaldesdemexico.com",,"/covid/en-torreon-no-se-detiene-la-obra-publica-porque-es-un-detonante-economico-jorge-zermeno/"
"www.alcaldesdemexico.com",,"/covid/en-torreon-no-se-detiene-la-obra-publica-porque-es-un-detonante-economico-jorge-zermeno/"
"www.alcaldesdemexico.com",,"/covid/en-torreon-no-se-detiene-la-obra-publica-porque-es-un-detonante-economico-jorge-zermeno/"
"www.alcaldesdemexico.com",,"/covid/en-torreon-no-se-detiene-la-obra-publica-porque-es-un-detonante-economico-jorge-zermeno/"
"www.alcaldesdemexico.com",,"/covid/en-torreon-no-se-detiene-la-obra-publica-porque-es-un-detonante-economico-jorge-zermeno/"
"www.alcaldesdemexico.com",,"/covid/huauchinango-apuesta-por-el-turismo-nacional-para-la-reactivacion-economica/"
"www.alcaldesdemexico.com",,"/covid/huauchinango-apuesta-por-el-turismo-nacional-para-la-reactivacion-economica/"
"www.alcaldesdemexico.com",,"/covid/huauchinango-apuesta-por-el-turismo-nacional-para-la-reactivacion-economica/"
"www.alcaldesdemexico.com",,"/covid/huauchinango-apuesta-por-el-turismo-nacional-para-la-reactivacion-economica/"
"www.alcaldesdemexico.com",,"/covid/huauchinango-apuesta-por-el-turismo-nacional-para-la-reactivacion-economica/"
"www.alcaldesdemexico.com",,"/covid/la-crisis-por-covid-19-se-atiende-en-materia-de-salud-economica-y-social-barbosa/"
"www.alcaldesdemexico.com",,"/covid/la-crisis-por-covid-19-se-atiende-en-materia-de-salud-economica-y-social-barbosa/"
"www.alcaldesdemexico.com",,"/covid/la-crisis-por-covid-19-se-atiende-en-materia-de-salud-economica-y-social-barbosa/"
"www.alcaldesdemexico.com",,"/covid/la-crisis-por-covid-19-se-atiende-en-materia-de-salud-economica-y-social-barbosa/"
"www.alcaldesdemexico.com",,"/covid/la-crisis-por-covid-19-se-atiende-en-materia-de-salud-economica-y-social-barbosa/"
"www.alcaldesdemexico.com",,"/covid/municipio-de-guadalupe-presenta-plan-de-reactivacion-economica/"
"www.alcaldesdemexico.com",,"/covid/municipio-de-guadalupe-presenta-plan-de-reactivacion-economica/"
"www.alcaldesdemexico.com",,"/covid/municipio-de-guadalupe-presenta-plan-de-reactivacion-economica/"
"www.alcaldesdemexico.com",,"/covid/municipio-de-guadalupe-presenta-plan-de-reactivacion-economica/"
"www.alcaldesdemexico.com",,"/covid/municipio-de-guadalupe-presenta-plan-de-reactivacion-economica/"
"www.alcaldesdemexico.com",,"/covid/reactivacion-economica-mesurada-clave-para-controlar-contagios-en-puerto-penasco-kiko-munro/"
"www.alcaldesdemexico.com",,"/covid/reactivacion-economica-mesurada-clave-para-controlar-contagios-en-puerto-penasco-kiko-munro/"
"www.alcaldesdemexico.com",,"/covid/reactivacion-economica-mesurada-clave-para-controlar-contagios-en-puerto-penasco-kiko-munro/"
"www.alcaldesdemexico.com",,"/covid/reactivacion-economica-mesurada-clave-para-controlar-contagios-en-puerto-penasco-kiko-munro/"
"www.alcaldesdemexico.com",,"/covid/reactivacion-economica-mesurada-clave-para-controlar-contagios-en-puerto-penasco-kiko-munro/"
"www.alcaldesdemexico.com",,"/covid/reactivacion-economica-y-salud-prioridades-en-naucalpan/"
"www.alcaldesdemexico.com",,"/covid/reactivacion-economica-y-salud-prioridades-en-naucalpan/"
"www.alcaldesdemexico.com",,"/covid/reactivacion-economica-y-salud-prioridades-en-naucalpan/"
"www.alcaldesdemexico.com",,"/covid/reactivacion-economica-y-salud-prioridades-en-naucalpan/"
"www.alcaldesdemexico.com",,"/covid/reactivacion-economica-y-salud-prioridades-en-naucalpan/"
"www.alcaldesdemexico.com",,"/covid/segob-lanza-programa-digital-ella-hace-historia-para-recuperacion-economica-poscovid/"
"www.alcaldesdemexico.com",,"/covid/segob-lanza-programa-digital-ella-hace-historia-para-recuperacion-economica-poscovid/"
"www.alcaldesdemexico.com",,"/covid/segob-lanza-programa-digital-ella-hace-historia-para-recuperacion-economica-poscovid/"
"www.alcaldesdemexico.com",,"/covid/segob-lanza-programa-digital-ella-hace-historia-para-recuperacion-economica-poscovid/"
"www.alcaldesdemexico.com",,"/covid/segob-lanza-programa-digital-ella-hace-historia-para-recuperacion-economica-poscovid/"
"www.alcaldesdemexico.com",,"/covid/sonora-en-alerta-por-aumento-de-movilidad-en-municipios-ante-reactivacion-economica/"
"www.alcaldesdemexico.com",,"/covid/sonora-en-alerta-por-aumento-de-movilidad-en-municipios-ante-reactivacion-economica/"
"www.alcaldesdemexico.com",,"/covid/sonora-en-alerta-por-aumento-de-movilidad-en-municipios-ante-reactivacion-economica/"
"www.alcaldesdemexico.com",,"/covid/sonora-en-alerta-por-aumento-de-movilidad-en-municipios-ante-reactivacion-economica/"
"www.alcaldesdemexico.com",,"/covid/sonora-en-alerta-por-aumento-de-movilidad-en-municipios-ante-reactivacion-economica/"
"www.alcaldesdemexico.com",,"/notas-principales/vacuna-contra-covid-19-sera-esencial-para-regresar-a-las-actividades-economicas-graciela-marquez/"
"www.alcaldesdemexico.com",,"/notas-principales/vacuna-contra-covid-19-sera-esencial-para-regresar-a-las-actividades-economicas-graciela-marquez/"
"www.alcaldesdemexico.com",,"/notas-principales/vacuna-contra-covid-19-sera-esencial-para-regresar-a-las-actividades-economicas-graciela-marquez/"
"www.alcaldesdemexico.com",,"/notas-principales/vacuna-contra-covid-19-sera-esencial-para-regresar-a-las-actividades-economicas-graciela-marquez/"
"www.alcaldesdemexico.com",,"/notas-principales/vacuna-contra-covid-19-sera-esencial-para-regresar-a-las-actividades-economicas-graciela-marquez/"
"aitmi.com",,"/newsletter/scams-related-to-covid-19-and-economic-impact-payments"
"covid.hidubai.com",,"/minister-of-economy-minister-of-state-for-advanced-sciences-discuss-entrepreneurship-during-the-post-covid-19-economic-recovery/"
"www.hoganlovells.com",,"/en/publications/covid-19-health-ministry-announces-reopening-strategy-for-social-educational-and-economic-activities-in-mexico"
"highcelebritysquard.com",,"/united-bank-for-africa-provides-200-million-for-nigerias-petroleum-industry-timely-financing-for-post-covid-economic-growth/"
"tullytownborough.com",,"/county-of-bucks-covid-19-economic-resources-portal/"
"www.truenorthreports.com",,"/swedens-unique-approach-to-battling-covid-19-is-preserving-economic-freedom"
"truepathloans.com",,"/how-can-i-apply-for-covid-19-economic-aid/"
"www.smilegenesee.com",,"/news-and-publications/news-details/2021/03/25/sba-increases-lending-limit-for-covid-19-economic-injury-disaster-loans"
"solarquarter.com",,"/2021/02/19/renewable-energy-rebounds-to-pre-covid-19-levels-in-q3-fy21-signals-economic-recovery/"
"solarquarter.com",,"/2021/02/19/renewable-energy-rebounds-to-pre-covid-19-levels-in-q3-fy21-signals-economic-recovery/"
"solarquarter.com",,"/2021/02/19/renewable-energy-rebounds-to-pre-covid-19-levels-in-q3-fy21-signals-economic-recovery/"
"solarquarter.com",,"/2021/02/19/renewable-energy-rebounds-to-pre-covid-19-levels-in-q3-fy21-signals-economic-recovery/"
"solarquarter.com",,"/2021/02/19/renewable-energy-rebounds-to-pre-covid-19-levels-in-q3-fy21-signals-economic-recovery/"
"solarquarter.com",,"/2021/02/19/renewable-energy-rebounds-to-pre-covid-19-levels-in-q3-fy21-signals-economic-recovery/"
"solarquarter.com",,"/2021/02/19/renewable-energy-rebounds-to-pre-covid-19-levels-in-q3-fy21-signals-economic-recovery/"
"www.solvezy.com",,"/blog/indias-rs-20-lakh-crore-covid-19-economic-stimulus-package-impact-on-msme-sector/"
"sofiaglobe.com",,"/2020/11/05/covid-19-eu-autumn-forecast-predicts-smaller-2020-economic-decline-in-bulgaria/"
"sofiaglobe.com",,"/2020/11/05/covid-19-eu-autumn-forecast-predicts-smaller-2020-economic-decline-in-bulgaria/"
"sofiaglobe.com",,"/2020/11/05/covid-19-eu-autumn-forecast-predicts-smaller-2020-economic-decline-in-bulgaria/"
"sofiaglobe.com",,"/2020/11/05/covid-19-eu-autumn-forecast-predicts-smaller-2020-economic-decline-in-bulgaria/"
"www.wolftheiss.com",,"/de/focus-topics/detail/serbia-new-state-support-measures-to-alleviate-the-economic-impact-of-the-covid-19-outbreak"
"womensmediacenter.com",,"/news-features/the-triple-tsunami-of-covid-19-economic-collapse-and-domestic-violence"
"www.gibraltarlawyers.com",,"/news/covid-economic-measures"
"www.fr24news.com",,"/a/2021/02/alberta-releases-pandemic-budget-with-money-for-covid-19-and-economic-recovery.html"
"www.fr24news.com",,"/a/2021/03/covid-19-soaring-staycation-increases-cost-of-seaside-vacation-rentals-economic-news.html"
"www.fr24news.com",,"/a/2021/03/texas-governor-lifts-mask-mandate-and-covid-restrictions-business-and-economic-news.html"
"www.fr24news.com",,"/a/2021/03/uk-extends-costly-covid-aid-announces-tax-rise-for-businesses-business-and-economic-news.html"
"www.freelanceartistresource.com",,"/money/april-2-covid-19-economic-relief-packages-information-update-performing-arts-alliance/"
"www.freelanceartistresource.com",,"/money/april-2-covid-19-economic-relief-packages-information-update-performing-arts-alliance/"
"www.mimorelia.com",,"/debido-a-covid-19-tardara-mas-la-recuperacion-economica-de-mexico-shcp/"
"www.mmtimes.com",,"/news/covid-19-risks-inflicting-long-term-economic-pain-myanmar.html"
"store.mintel.com",,"/b2b-economic-outlook-inc-impact-of-covid-19-uk-june-2020"
"www.minuto30.com",,"/mas-salud/america-lamenta-593-000-muertos-por-covid-19-y-batalla-contra-la-crisis-economica/1142628/"
"smallfarms.cornell.edu",,"/2020/05/covid-19-update-on-reopening-of-economic-injury-disaster-loans/"
"hunter.cuny.edu",,"/event/modeling-covid-19-disease-burdens-economic-activities-and-policy-outcomes/covid-19/"
"www.hunter.cuny.edu",,"/event/modeling-covid-19-disease-burdens-economic-activities-and-policy-outcomes/covid-19/"
"hunter.cuny.edu",,"/event/modeling-covid-19-disease-burdens-economic-activities-and-policy-outcomes/covid-data1/"
"www.hunter.cuny.edu",,"/event/modeling-covid-19-disease-burdens-economic-activities-and-policy-outcomes/covid-data1/"
"hunter.cuny.edu",,"/event/modeling-covid-19-disease-burdens-economic-activities-and-policy-outcomes/graph2/"
"www.hunter.cuny.edu",,"/event/modeling-covid-19-disease-burdens-economic-activities-and-policy-outcomes/graph2/"
"emiguel.econ.berkeley.edu",,"/press/a-survey-of-30000-households-reveals-covid-19s-economic-toll-in-the-developing-world/"
"emiguel.econ.berkeley.edu",,"/press/covid-19-pandemic-caused-staggering-economic-human-impact-in-developing-countries/"
"mediacoop.ca",,"/story/covid-19-cerb-and-canada%E2%80%99s-long-term-economic-plan/36983"
"www.medicinehat.ca",,"/what-s-new/covid-19-economic-recovery-info"
"www.medicinehat.ca",,"/what-s-new/covid-19-economic-recovery-info/covid-19-municipal-supports"
"www.midlandaccounting.ca",,"/1/post/2020/03/canadas-covid-19-economic-response-plan-support-for-canadians-and-businesses.html"
"www.gov.nt.ca",,"/covid-19/en/services/economic-relief/art-and-film-support"
"www.panamaamerica.com.pa",,"/opinion/covid-19-apertura-economica-y-codicia-1171194"
"www.panamaamerica.com.pa",,"/sociedad/tras-11-meses-pandemia-covid-19-panama-vive-en-medio-una-crisis-sanitaria-economica-social"
"mire.gob.pa",,"/panama-se-suma-a-la-plataforma-de-accion-contra-el-covid-atendiendo-invitacion-del-foro-economico-mundial-wef-por-sus-siglas-en-ingles-la-republica-de-panama-representada-por-la-viceministra-de-a/"
"www.bakertilly.pe",,"/conferencia-uso-de-tecnologia-digital-en-la-lucha-contra-el-covid-19-y-reactivacion-economica/"
"cafae-essalud.com.pe",,"/novedad/trabajadores-afectados-por-el-covid-19-hasta-el-30-de-junio-de-2020-podran-tramitar-el-apoyo-economico-extraordinario-directamente-ante-cafae-essalud-via-virtual/"
"elregionalpiura.com.pe",,"/index.php/nacionales/154-politica/45890-premier-se-reunio-con-directiva-de-angr-para-coordinar-acciones-contra-covid-19-y-reactivacion-economica"
"www.austintexas.gov",,"/department/covid-19-economic-recovery/complying-covid-19-orders"
"www.fbi.gov",,"/contact-us/field-offices/seattle/news/press-releases/nigerian-national-indicted-in-washington-state-for-fraud-on-covid-19-economic-relief-programs"
"www.healthvermont.gov",,"/accd.vermont.gov/covid-19/economic-recovery-grants"
"aspe.hhs.gov",,"/covid-19-and-economic-opportunity"
"newdemocratcoalition.house.gov",,"/download/covid-19-economic-recommendations&download=1"
"thenews.rocks",,"/tokyo-olympics-fears-mount-over-potential-covid-economic-blow/"
"propolitica.ro",,"/surse-un-nou-focar-de-covid-19-in-primaria-bistrita-sapte-cazuri-noi-la-urbanism-si-alte-doua-in-directia-economica/"
"www.timpromanesc.ro",,"/covid19-impactul-economic-100-miliarde-de-euro-imprumut-de-la-ue-pentru-pastrarea-locurilor-de-munca/"
"www.timpromanesc.ro",,"/covid19-impactul-economic-100-miliarde-de-euro-imprumut-de-la-ue-pentru-pastrarea-locurilor-de-munca/"
"www.timpromanesc.ro",,"/covid19-impactul-economic-100-miliarde-de-euro-imprumut-de-la-ue-pentru-pastrarea-locurilor-de-munca/"
"earnmoney.com.np",,"/the-government-has-released-a-common-minimum-programme-that-prioritises-combating-covid-19-and-economic-recovery/"
"www.rohanbyanjankar.com.np",,"/2020/05/covid-19-pandemic-impact-on-economic.html"
"www.kdz.eu",,"/de/content/see-local-governments-post-covid-19-socio-economic-recovery"
"www.tepsa.eu",,"/mitigating-the-covid-19-effect-emergency-economic-policy-making-in-central-europe-tomas-profant-iir-czech-republic/agenda"
"www.tepsa.eu",,"/mitigating-the-covid-19-effect-emergency-economic-policy-making-in-central-europe-tomas-profant-iir-czech-republic/agenda"
"www.tepsa.eu",,"/mitigating-the-covid-19-effect-emergency-economic-policy-making-in-central-europe-tomas-profant-iir-czech-republic/agenda"
"www.tepsa.eu",,"/mitigating-the-covid-19-effect-emergency-economic-policy-making-in-central-europe-tomas-profant-iir-czech-republic/agenda"
"moderndiplomacy.eu",,"/2020/04/04/the-covid-19-economic-package-un-system-and-politics/"
"moderndiplomacy.eu",,"/2020/04/04/the-covid-19-economic-package-un-system-and-politics/"
"moderndiplomacy.eu",,"/2020/04/04/the-covid-19-economic-package-un-system-and-politics/"
"moderndiplomacy.eu",,"/2020/04/04/the-covid-19-economic-package-un-system-and-politics/"
"www.tn.gov",,"/governor/covid-19/economic-recovery.htmlrobots.txt"
"jpn.up.pt",,"/2020/04/14/covid-19-pode-o-rendimento-basico-incondicional-ajudar-a-resolver-a-crise-economica/"
"lusa.observador.pt",,"/lusa2/covid-19-sem-resposta-eficaz-a-doenca-recuperacao-economica-e-mais-lenta-ordem-medicos/"
"covid19.frcs.org.fj",,"/2020/07/17/guidelines-for-the-fijian-tourism-industry-covid-19-safe-operations/fijian-covid-safe-economic-recovery-framework/"
"www.wesa.fm",,"/post/covid-19-s-local-economic-toll-continues-wesacampos-poll-finds"
"scholars.okstate.edu",,"/en/publications/action--economic-impacts-of-covid-19-on-revenues-of-the-state-of-oklahoma/"
"www.ksl.com",,"/article/46740514/domo-forced-to-lay-off-10-of-workforce-due-to-economic-impact-caused-by-covid-19"
"www.ksl.com",,"/article/50105209/utahs-covid-19-economic-recovery-is-at-the-top-of-the-nation-this-is-why"
"www.ksl.com",,"/article/50265301/salt-lake-county-extends-emergency-proclamation-due-to-covid-19-utah-economic-impacts"
"www.ksl.com",,"/article/50265301/salt-lake-county-extends-emergency-proclamation-due-to-covid-economic-impacts"
"lakeviewwm.com",,"/gauging-potential-economic-impact-of-covid-19/"
